Entity,Code,Year,Number of reported natural disasters - Earthquakes
High-income countries,OWID_HIC,793,1
High-income countries,OWID_HIC,796,1
High-income countries,OWID_HIC,801,1
High-income countries,OWID_HIC,802,1
High-income countries,OWID_HIC,811,1
High-income countries,OWID_HIC,818,1
High-income countries,OWID_HIC,842,1
High-income countries,OWID_HIC,847,1
High-income countries,OWID_HIC,850,1
High-income countries,OWID_HIC,853,1
High-income countries,OWID_HIC,854,1
High-income countries,OWID_HIC,856,1
High-income countries,OWID_HIC,863,1
High-income countries,OWID_HIC,869,1
High-income countries,OWID_HIC,878,1
High-income countries,OWID_HIC,881,1
High-income countries,OWID_HIC,887,2
High-income countries,OWID_HIC,894,1
High-income countries,OWID_HIC,896,1
High-income countries,OWID_HIC,922,1
High-income countries,OWID_HIC,963,1
High-income countries,OWID_HIC,985,1
High-income countries,OWID_HIC,990,1
High-income countries,OWID_HIC,1000,1
High-income countries,OWID_HIC,1001,1
High-income countries,OWID_HIC,1003,1
High-income countries,OWID_HIC,1013,1
High-income countries,OWID_HIC,1021,1
High-income countries,OWID_HIC,1026,1
High-income countries,OWID_HIC,1048,1
High-income countries,OWID_HIC,1065,1
High-income countries,OWID_HIC,1068,1
High-income countries,OWID_HIC,1086,1
High-income countries,OWID_HIC,1088,1
High-income countries,OWID_HIC,1096,1
High-income countries,OWID_HIC,1099,1
High-income countries,OWID_HIC,1114,1
High-income countries,OWID_HIC,1117,2
High-income countries,OWID_HIC,1118,1
High-income countries,OWID_HIC,1125,1
High-income countries,OWID_HIC,1137,1
High-income countries,OWID_HIC,1151,1
High-income countries,OWID_HIC,1153,1
High-income countries,OWID_HIC,1155,1
High-income countries,OWID_HIC,1160,1
High-income countries,OWID_HIC,1164,1
High-income countries,OWID_HIC,1169,1
High-income countries,OWID_HIC,1172,1
High-income countries,OWID_HIC,1180,1
High-income countries,OWID_HIC,1182,1
High-income countries,OWID_HIC,1184,1
High-income countries,OWID_HIC,1201,1
High-income countries,OWID_HIC,1222,2
High-income countries,OWID_HIC,1223,1
High-income countries,OWID_HIC,1227,1
High-income countries,OWID_HIC,1231,1
High-income countries,OWID_HIC,1233,1
High-income countries,OWID_HIC,1241,1
High-income countries,OWID_HIC,1248,1
High-income countries,OWID_HIC,1257,2
High-income countries,OWID_HIC,1259,1
High-income countries,OWID_HIC,1273,1
High-income countries,OWID_HIC,1277,1
High-income countries,OWID_HIC,1279,1
High-income countries,OWID_HIC,1280,2
High-income countries,OWID_HIC,1286,1
High-income countries,OWID_HIC,1289,1
High-income countries,OWID_HIC,1293,2
High-income countries,OWID_HIC,1295,2
High-income countries,OWID_HIC,1298,1
High-income countries,OWID_HIC,1300,2
High-income countries,OWID_HIC,1303,1
High-income countries,OWID_HIC,1306,1
High-income countries,OWID_HIC,1319,1
High-income countries,OWID_HIC,1320,1
High-income countries,OWID_HIC,1323,1
High-income countries,OWID_HIC,1328,1
High-income countries,OWID_HIC,1329,1
High-income countries,OWID_HIC,1331,1
High-income countries,OWID_HIC,1341,1
High-income countries,OWID_HIC,1343,1
High-income countries,OWID_HIC,1344,1
High-income countries,OWID_HIC,1345,1
High-income countries,OWID_HIC,1346,1
High-income countries,OWID_HIC,1348,1
High-income countries,OWID_HIC,1349,1
High-income countries,OWID_HIC,1352,1
High-income countries,OWID_HIC,1356,2
High-income countries,OWID_HIC,1360,1
High-income countries,OWID_HIC,1361,2
High-income countries,OWID_HIC,1374,1
High-income countries,OWID_HIC,1375,1
High-income countries,OWID_HIC,1384,1
High-income countries,OWID_HIC,1387,1
High-income countries,OWID_HIC,1389,1
High-income countries,OWID_HIC,1390,1
High-income countries,OWID_HIC,1391,1
High-income countries,OWID_HIC,1399,1
High-income countries,OWID_HIC,1402,1
High-income countries,OWID_HIC,1403,1
High-income countries,OWID_HIC,1406,1
High-income countries,OWID_HIC,1408,1
High-income countries,OWID_HIC,1414,1
High-income countries,OWID_HIC,1417,1
High-income countries,OWID_HIC,1418,1
High-income countries,OWID_HIC,1427,1
High-income countries,OWID_HIC,1428,1
High-income countries,OWID_HIC,1431,1
High-income countries,OWID_HIC,1433,1
High-income countries,OWID_HIC,1443,1
High-income countries,OWID_HIC,1444,1
High-income countries,OWID_HIC,1446,1
High-income countries,OWID_HIC,1447,1
High-income countries,OWID_HIC,1448,1
High-income countries,OWID_HIC,1451,1
High-income countries,OWID_HIC,1454,2
High-income countries,OWID_HIC,1455,1
High-income countries,OWID_HIC,1456,1
High-income countries,OWID_HIC,1457,1
High-income countries,OWID_HIC,1458,1
High-income countries,OWID_HIC,1459,1
High-income countries,OWID_HIC,1461,2
High-income countries,OWID_HIC,1464,1
High-income countries,OWID_HIC,1469,1
High-income countries,OWID_HIC,1471,1
High-income countries,OWID_HIC,1479,1
High-income countries,OWID_HIC,1481,4
High-income countries,OWID_HIC,1482,1
High-income countries,OWID_HIC,1483,1
High-income countries,OWID_HIC,1490,2
High-income countries,OWID_HIC,1491,1
High-income countries,OWID_HIC,1493,1
High-income countries,OWID_HIC,1494,3
High-income countries,OWID_HIC,1495,1
High-income countries,OWID_HIC,1496,1
High-income countries,OWID_HIC,1497,1
High-income countries,OWID_HIC,1498,3
High-income countries,OWID_HIC,1500,1
High-income countries,OWID_HIC,1501,1
High-income countries,OWID_HIC,1502,1
High-income countries,OWID_HIC,1504,3
High-income countries,OWID_HIC,1505,1
High-income countries,OWID_HIC,1508,1
High-income countries,OWID_HIC,1509,2
High-income countries,OWID_HIC,1510,4
High-income countries,OWID_HIC,1511,2
High-income countries,OWID_HIC,1512,1
High-income countries,OWID_HIC,1514,1
High-income countries,OWID_HIC,1516,3
High-income countries,OWID_HIC,1518,1
High-income countries,OWID_HIC,1520,3
High-income countries,OWID_HIC,1521,1
High-income countries,OWID_HIC,1522,2
High-income countries,OWID_HIC,1530,1
High-income countries,OWID_HIC,1531,2
High-income countries,OWID_HIC,1538,1
High-income countries,OWID_HIC,1542,3
High-income countries,OWID_HIC,1543,1
High-income countries,OWID_HIC,1545,1
High-income countries,OWID_HIC,1546,1
High-income countries,OWID_HIC,1547,1
High-income countries,OWID_HIC,1550,1
High-income countries,OWID_HIC,1551,1
High-income countries,OWID_HIC,1553,1
High-income countries,OWID_HIC,1555,1
High-income countries,OWID_HIC,1556,1
High-income countries,OWID_HIC,1561,2
High-income countries,OWID_HIC,1562,1
High-income countries,OWID_HIC,1564,1
High-income countries,OWID_HIC,1570,3
High-income countries,OWID_HIC,1571,1
High-income countries,OWID_HIC,1574,2
High-income countries,OWID_HIC,1575,1
High-income countries,OWID_HIC,1579,1
High-income countries,OWID_HIC,1580,1
High-income countries,OWID_HIC,1582,1
High-income countries,OWID_HIC,1584,3
High-income countries,OWID_HIC,1585,1
High-income countries,OWID_HIC,1586,1
High-income countries,OWID_HIC,1587,1
High-income countries,OWID_HIC,1589,2
High-income countries,OWID_HIC,1590,3
High-income countries,OWID_HIC,1591,2
High-income countries,OWID_HIC,1593,1
High-income countries,OWID_HIC,1596,1
High-income countries,OWID_HIC,1597,2
High-income countries,OWID_HIC,1598,1
High-income countries,OWID_HIC,1601,1
High-income countries,OWID_HIC,1602,1
High-income countries,OWID_HIC,1604,2
High-income countries,OWID_HIC,1605,2
High-income countries,OWID_HIC,1609,2
High-income countries,OWID_HIC,1610,1
High-income countries,OWID_HIC,1611,2
High-income countries,OWID_HIC,1612,2
High-income countries,OWID_HIC,1613,3
High-income countries,OWID_HIC,1614,3
High-income countries,OWID_HIC,1615,2
High-income countries,OWID_HIC,1616,3
High-income countries,OWID_HIC,1618,2
High-income countries,OWID_HIC,1619,2
High-income countries,OWID_HIC,1620,1
High-income countries,OWID_HIC,1621,1
High-income countries,OWID_HIC,1622,3
High-income countries,OWID_HIC,1624,1
High-income countries,OWID_HIC,1625,1
High-income countries,OWID_HIC,1626,2
High-income countries,OWID_HIC,1627,1
High-income countries,OWID_HIC,1628,1
High-income countries,OWID_HIC,1629,2
High-income countries,OWID_HIC,1630,1
High-income countries,OWID_HIC,1631,1
High-income countries,OWID_HIC,1632,1
High-income countries,OWID_HIC,1633,3
High-income countries,OWID_HIC,1636,2
High-income countries,OWID_HIC,1638,2
High-income countries,OWID_HIC,1639,3
High-income countries,OWID_HIC,1640,4
High-income countries,OWID_HIC,1641,1
High-income countries,OWID_HIC,1642,1
High-income countries,OWID_HIC,1643,1
High-income countries,OWID_HIC,1644,3
High-income countries,OWID_HIC,1646,3
High-income countries,OWID_HIC,1647,2
High-income countries,OWID_HIC,1648,1
High-income countries,OWID_HIC,1649,3
High-income countries,OWID_HIC,1650,1
High-income countries,OWID_HIC,1652,1
High-income countries,OWID_HIC,1654,2
High-income countries,OWID_HIC,1655,1
High-income countries,OWID_HIC,1657,3
High-income countries,OWID_HIC,1658,1
High-income countries,OWID_HIC,1659,2
High-income countries,OWID_HIC,1660,3
High-income countries,OWID_HIC,1661,2
High-income countries,OWID_HIC,1662,3
High-income countries,OWID_HIC,1663,1
High-income countries,OWID_HIC,1664,1
High-income countries,OWID_HIC,1665,1
High-income countries,OWID_HIC,1666,2
High-income countries,OWID_HIC,1667,2
High-income countries,OWID_HIC,1668,1
High-income countries,OWID_HIC,1669,1
High-income countries,OWID_HIC,1670,3
High-income countries,OWID_HIC,1671,1
High-income countries,OWID_HIC,1672,3
High-income countries,OWID_HIC,1673,1
High-income countries,OWID_HIC,1674,2
High-income countries,OWID_HIC,1676,1
High-income countries,OWID_HIC,1677,2
High-income countries,OWID_HIC,1678,1
High-income countries,OWID_HIC,1680,2
High-income countries,OWID_HIC,1681,2
High-income countries,OWID_HIC,1682,1
High-income countries,OWID_HIC,1687,1
High-income countries,OWID_HIC,1688,5
High-income countries,OWID_HIC,1689,1
High-income countries,OWID_HIC,1690,3
High-income countries,OWID_HIC,1693,2
High-income countries,OWID_HIC,1694,3
High-income countries,OWID_HIC,1695,2
High-income countries,OWID_HIC,1696,1
High-income countries,OWID_HIC,1698,1
High-income countries,OWID_HIC,1699,1
High-income countries,OWID_HIC,1700,3
High-income countries,OWID_HIC,1702,1
High-income countries,OWID_HIC,1703,4
High-income countries,OWID_HIC,1704,2
High-income countries,OWID_HIC,1705,1
High-income countries,OWID_HIC,1706,2
High-income countries,OWID_HIC,1707,2
High-income countries,OWID_HIC,1708,2
High-income countries,OWID_HIC,1711,3
High-income countries,OWID_HIC,1714,3
High-income countries,OWID_HIC,1715,1
High-income countries,OWID_HIC,1717,2
High-income countries,OWID_HIC,1719,1
High-income countries,OWID_HIC,1720,4
High-income countries,OWID_HIC,1721,3
High-income countries,OWID_HIC,1722,2
High-income countries,OWID_HIC,1723,1
High-income countries,OWID_HIC,1725,1
High-income countries,OWID_HIC,1726,2
High-income countries,OWID_HIC,1727,2
High-income countries,OWID_HIC,1729,2
High-income countries,OWID_HIC,1730,5
High-income countries,OWID_HIC,1731,2
High-income countries,OWID_HIC,1732,3
High-income countries,OWID_HIC,1734,2
High-income countries,OWID_HIC,1736,1
High-income countries,OWID_HIC,1737,4
High-income countries,OWID_HIC,1738,2
High-income countries,OWID_HIC,1739,2
High-income countries,OWID_HIC,1741,3
High-income countries,OWID_HIC,1742,5
High-income countries,OWID_HIC,1743,1
High-income countries,OWID_HIC,1746,1
High-income countries,OWID_HIC,1748,2
High-income countries,OWID_HIC,1750,4
High-income countries,OWID_HIC,1751,5
High-income countries,OWID_HIC,1752,3
High-income countries,OWID_HIC,1755,4
High-income countries,OWID_HIC,1756,1
High-income countries,OWID_HIC,1757,5
High-income countries,OWID_HIC,1758,1
High-income countries,OWID_HIC,1759,4
High-income countries,OWID_HIC,1761,2
High-income countries,OWID_HIC,1762,1
High-income countries,OWID_HIC,1763,4
High-income countries,OWID_HIC,1764,1
High-income countries,OWID_HIC,1765,1
High-income countries,OWID_HIC,1766,2
High-income countries,OWID_HIC,1767,2
High-income countries,OWID_HIC,1768,3
High-income countries,OWID_HIC,1769,4
High-income countries,OWID_HIC,1770,2
High-income countries,OWID_HIC,1771,1
High-income countries,OWID_HIC,1772,3
High-income countries,OWID_HIC,1774,3
High-income countries,OWID_HIC,1775,1
High-income countries,OWID_HIC,1776,1
High-income countries,OWID_HIC,1780,2
High-income countries,OWID_HIC,1781,1
High-income countries,OWID_HIC,1782,2
High-income countries,OWID_HIC,1783,8
High-income countries,OWID_HIC,1784,4
High-income countries,OWID_HIC,1785,1
High-income countries,OWID_HIC,1786,2
High-income countries,OWID_HIC,1788,2
High-income countries,OWID_HIC,1789,1
High-income countries,OWID_HIC,1790,1
High-income countries,OWID_HIC,1791,4
High-income countries,OWID_HIC,1792,5
High-income countries,OWID_HIC,1793,3
High-income countries,OWID_HIC,1795,1
High-income countries,OWID_HIC,1796,2
High-income countries,OWID_HIC,1798,4
High-income countries,OWID_HIC,1799,4
High-income countries,OWID_HIC,1800,1
High-income countries,OWID_HIC,1801,1
High-income countries,OWID_HIC,1802,4
High-income countries,OWID_HIC,1804,5
High-income countries,OWID_HIC,1805,1
High-income countries,OWID_HIC,1806,3
High-income countries,OWID_HIC,1807,1
High-income countries,OWID_HIC,1808,2
High-income countries,OWID_HIC,1810,3
High-income countries,OWID_HIC,1811,4
High-income countries,OWID_HIC,1812,8
High-income countries,OWID_HIC,1814,1
High-income countries,OWID_HIC,1815,3
High-income countries,OWID_HIC,1816,1
High-income countries,OWID_HIC,1817,4
High-income countries,OWID_HIC,1818,4
High-income countries,OWID_HIC,1819,5
High-income countries,OWID_HIC,1820,3
High-income countries,OWID_HIC,1821,2
High-income countries,OWID_HIC,1822,3
High-income countries,OWID_HIC,1823,5
High-income countries,OWID_HIC,1825,2
High-income countries,OWID_HIC,1826,2
High-income countries,OWID_HIC,1827,1
High-income countries,OWID_HIC,1828,3
High-income countries,OWID_HIC,1829,6
High-income countries,OWID_HIC,1830,3
High-income countries,OWID_HIC,1831,7
High-income countries,OWID_HIC,1832,2
High-income countries,OWID_HIC,1833,2
High-income countries,OWID_HIC,1834,3
High-income countries,OWID_HIC,1835,4
High-income countries,OWID_HIC,1836,4
High-income countries,OWID_HIC,1837,3
High-income countries,OWID_HIC,1838,5
High-income countries,OWID_HIC,1839,4
High-income countries,OWID_HIC,1840,3
High-income countries,OWID_HIC,1841,3
High-income countries,OWID_HIC,1842,2
High-income countries,OWID_HIC,1843,5
High-income countries,OWID_HIC,1845,4
High-income countries,OWID_HIC,1846,5
High-income countries,OWID_HIC,1847,6
High-income countries,OWID_HIC,1848,6
High-income countries,OWID_HIC,1849,3
High-income countries,OWID_HIC,1850,1
High-income countries,OWID_HIC,1851,7
High-income countries,OWID_HIC,1852,3
High-income countries,OWID_HIC,1853,7
High-income countries,OWID_HIC,1854,12
High-income countries,OWID_HIC,1855,11
High-income countries,OWID_HIC,1856,6
High-income countries,OWID_HIC,1857,4
High-income countries,OWID_HIC,1858,10
High-income countries,OWID_HIC,1859,5
High-income countries,OWID_HIC,1861,4
High-income countries,OWID_HIC,1862,4
High-income countries,OWID_HIC,1863,4
High-income countries,OWID_HIC,1864,1
High-income countries,OWID_HIC,1865,6
High-income countries,OWID_HIC,1866,5
High-income countries,OWID_HIC,1867,5
High-income countries,OWID_HIC,1868,9
High-income countries,OWID_HIC,1869,9
High-income countries,OWID_HIC,1870,9
High-income countries,OWID_HIC,1871,9
High-income countries,OWID_HIC,1872,6
High-income countries,OWID_HIC,1873,9
High-income countries,OWID_HIC,1875,4
High-income countries,OWID_HIC,1876,1
High-income countries,OWID_HIC,1877,6
High-income countries,OWID_HIC,1878,8
High-income countries,OWID_HIC,1879,2
High-income countries,OWID_HIC,1880,6
High-income countries,OWID_HIC,1881,10
High-income countries,OWID_HIC,1882,7
High-income countries,OWID_HIC,1883,1
High-income countries,OWID_HIC,1884,6
High-income countries,OWID_HIC,1885,5
High-income countries,OWID_HIC,1886,2
High-income countries,OWID_HIC,1887,4
High-income countries,OWID_HIC,1888,5
High-income countries,OWID_HIC,1889,4
High-income countries,OWID_HIC,1891,3
High-income countries,OWID_HIC,1892,4
High-income countries,OWID_HIC,1893,6
High-income countries,OWID_HIC,1894,7
High-income countries,OWID_HIC,1895,10
High-income countries,OWID_HIC,1896,7
High-income countries,OWID_HIC,1897,8
High-income countries,OWID_HIC,1898,9
High-income countries,OWID_HIC,1899,9
High-income countries,OWID_HIC,1900,5
High-income countries,OWID_HIC,1901,11
High-income countries,OWID_HIC,1902,6
High-income countries,OWID_HIC,1903,8
High-income countries,OWID_HIC,1904,14
High-income countries,OWID_HIC,1905,13
High-income countries,OWID_HIC,1906,10
High-income countries,OWID_HIC,1907,5
High-income countries,OWID_HIC,1908,4
High-income countries,OWID_HIC,1909,16
High-income countries,OWID_HIC,1910,6
High-income countries,OWID_HIC,1911,7
High-income countries,OWID_HIC,1912,4
High-income countries,OWID_HIC,1913,6
High-income countries,OWID_HIC,1914,10
High-income countries,OWID_HIC,1915,9
High-income countries,OWID_HIC,1916,12
High-income countries,OWID_HIC,1917,12
High-income countries,OWID_HIC,1918,6
High-income countries,OWID_HIC,1919,6
High-income countries,OWID_HIC,1920,4
High-income countries,OWID_HIC,1921,4
High-income countries,OWID_HIC,1922,9
High-income countries,OWID_HIC,1923,13
High-income countries,OWID_HIC,1924,9
High-income countries,OWID_HIC,1925,10
High-income countries,OWID_HIC,1926,10
High-income countries,OWID_HIC,1927,19
High-income countries,OWID_HIC,1928,14
High-income countries,OWID_HIC,1929,10
High-income countries,OWID_HIC,1930,12
High-income countries,OWID_HIC,1931,17
High-income countries,OWID_HIC,1932,7
High-income countries,OWID_HIC,1933,9
High-income countries,OWID_HIC,1934,8
High-income countries,OWID_HIC,1935,14
High-income countries,OWID_HIC,1936,7
High-income countries,OWID_HIC,1937,3
High-income countries,OWID_HIC,1938,15
High-income countries,OWID_HIC,1939,6
High-income countries,OWID_HIC,1940,8
High-income countries,OWID_HIC,1941,7
High-income countries,OWID_HIC,1942,1
High-income countries,OWID_HIC,1943,8
High-income countries,OWID_HIC,1944,4
High-income countries,OWID_HIC,1945,2
High-income countries,OWID_HIC,1946,6
High-income countries,OWID_HIC,1947,5
High-income countries,OWID_HIC,1948,8
High-income countries,OWID_HIC,1949,10
High-income countries,OWID_HIC,1950,6
High-income countries,OWID_HIC,1951,5
High-income countries,OWID_HIC,1952,8
High-income countries,OWID_HIC,1953,8
High-income countries,OWID_HIC,1954,9
High-income countries,OWID_HIC,1955,7
High-income countries,OWID_HIC,1956,12
High-income countries,OWID_HIC,1957,7
High-income countries,OWID_HIC,1958,9
High-income countries,OWID_HIC,1959,15
High-income countries,OWID_HIC,1960,7
High-income countries,OWID_HIC,1961,16
High-income countries,OWID_HIC,1962,16
High-income countries,OWID_HIC,1963,6
High-income countries,OWID_HIC,1964,9
High-income countries,OWID_HIC,1965,14
High-income countries,OWID_HIC,1966,6
High-income countries,OWID_HIC,1967,7
High-income countries,OWID_HIC,1968,17
High-income countries,OWID_HIC,1969,7
High-income countries,OWID_HIC,1970,12
High-income countries,OWID_HIC,1971,15
High-income countries,OWID_HIC,1972,15
High-income countries,OWID_HIC,1973,14
High-income countries,OWID_HIC,1974,6
High-income countries,OWID_HIC,1975,11
High-income countries,OWID_HIC,1976,10
High-income countries,OWID_HIC,1977,3
High-income countries,OWID_HIC,1978,22
High-income countries,OWID_HIC,1979,9
High-income countries,OWID_HIC,1980,14
High-income countries,OWID_HIC,1981,9
High-income countries,OWID_HIC,1982,6
High-income countries,OWID_HIC,1983,19
High-income countries,OWID_HIC,1984,14
High-income countries,OWID_HIC,1985,5
High-income countries,OWID_HIC,1986,13
High-income countries,OWID_HIC,1987,14
High-income countries,OWID_HIC,1988,8
High-income countries,OWID_HIC,1989,10
High-income countries,OWID_HIC,1990,15
High-income countries,OWID_HIC,1991,12
High-income countries,OWID_HIC,1992,10
High-income countries,OWID_HIC,1993,11
High-income countries,OWID_HIC,1994,14
High-income countries,OWID_HIC,1995,14
High-income countries,OWID_HIC,1996,9
High-income countries,OWID_HIC,1997,9
High-income countries,OWID_HIC,1998,6
High-income countries,OWID_HIC,1999,7
High-income countries,OWID_HIC,2000,15
High-income countries,OWID_HIC,2001,6
High-income countries,OWID_HIC,2002,16
High-income countries,OWID_HIC,2003,29
High-income countries,OWID_HIC,2004,31
